Solute,Solvent,Temperature_K,Solubility,Units,MW,LogP,TPSA,HBD,HBA
CN(O)C(=O)C1CCCCCC1,water,298,-1.45,mol/L,171.23999999999995,1.8044,40.54,1.0,2.0
O=C(C1CC1)N(O)C1CCCCC1,water,298,-2.04,mol/L,183.25099999999995,1.9469,40.540000000000006,1.0,2.0
O=C(C1CCC1)N(O)C1CCCCC1,water,298,-2.7,mol/L,197.27799999999993,2.3370000000000006,40.540000000000006,1.0,2.0
O=C(C1CCCC1)N(O)C1CCCCC1,water,298,-3.16,mol/L,211.30499999999995,2.727100000000001,40.540000000000006,1.0,2.0
CCN(C)N=NC1=CC=C(C(=O)O)C=C1,water,298,-0.42,mol/L,207.233,2.3352000000000004,65.26,1.0,3.0
CCCN(C)N=NC1=CC=C(C(=O)O)C=C1,water,298,-1.43,mol/L,221.26,2.7253000000000007,65.26,1.0,3.0
CCCCN(C)N=NC1=CC=C(C(=O)O)C=C1,water,298,-1.81,mol/L,235.287,3.115400000000001,65.26,1.0,3.0
CCCCCN(C)N=NC1=CC=C(C(=O)O)C=C1,water,298,-2.37,mol/L,249.31400000000002,3.5055000000000023,65.26,1.0,3.0
CCCCCCN(C)N=NC1=CC=C(C(=O)O)C=C1,water,298,-2.52,mol/L,263.341,3.8956000000000026,65.26,1.0,3.0
CCCCCCCN(C)N=NC1=CC=C(C(=O)O)C=C1,water,298,-3.39,mol/L,277.368,4.285700000000003,65.26,1.0,3.0
O=C(C1=CC2=C(C=CC=C2)C=C1)N(O)C1=CC=C(Cl)C=C1,water,298,-5.47,mol/L,297.741,4.529200000000002,40.540000000000006,1.0,2.0
C1=CC2=CC=C3C=CC=NC3=C2N=C1,water,298,-2.31,mol/L,180.20999999999995,2.7830000000000004,25.78,0.0,2.0
CC(C)CNCC1=CC=CC(C(=O)C2=CSC(S(N)(=O)=O)=C2)=C1,water,298,-2.05,mol/L,352.48100000000005,2.3721000000000005,89.25999999999999,2.0,5.0
CCCCNCC1=CC=C(C(=O)C2=CSC(S(N)(=O)=O)=C2)C=C1,water,298,-2.21,mol/L,352.48100000000005,2.5162000000000004,89.25999999999999,2.0,5.0
CC(C)CCNCC1=CC=CC(C(=O)C2=CSC(S(N)(=O)=O)=C2)=C1,water,298,-1.5,mol/L,366.5080000000001,2.7622,89.25999999999999,2.0,5.0
CC(C)CN(C)CC1=C(O)C=CC(C(=O)C2=CSC(S(N)(=O)=O)=C2)=C1,water,298,-1.42,mol/L,382.5070000000001,2.4199,100.69999999999999,2.0,6.0
CC(C)(C)NCC1=CC=C(S(=O)(=O)C2=CSC(S(N)(=O)=O)=C2)C=C1,water,298,-1.98,mol/L,388.5360000000001,2.1164000000000005,106.32999999999998,2.0,6.0
CCCCNCC1=CC=C(S(=O)(=O)C2=CSC(S(N)(=O)=O)=C2)C=C1,water,298,-1.68,mol/L,388.53600000000006,2.1180000000000003,106.32999999999998,2.0,6.0
NS(=O)(=O)C1=CC(C(=O)C2=CC=C(CN3CCOCC3)C=C2)=CS1,water,298,-1.52,mol/L,366.46400000000006,1.4587000000000003,89.7,1.0,6.0
CC(C)NCC1=CC=CC(S(=O)(=O)C2=CSC(S(N)(=O)=O)=C2)=C1,water,298,-1.56,mol/L,374.50900000000007,1.7263000000000002,106.32999999999998,2.0,6.0
CCC(C)NCC1=CC=CC(S(=O)(=O)C2=CSC(S(N)(=O)=O)=C2)=C1,water,298,-1.33,mol/L,388.5360000000001,2.1164,106.32999999999998,2.0,6.0
NS(=O)(=O)C1=CC(C(=O)C2=CC(CN3CCOCC3)=CC=C2)=CS1,water,298,-1.92,mol/L,366.46400000000006,1.4587000000000003,89.7,1.0,6.0
CNC(=O)C1=CC=CC(NCC(=O)NCCC2=CC(OC)=C(OC)C=C2)=C1,water,298,-1.85,mol/L,371.43700000000007,1.8341999999999996,88.69000000000001,3.0,5.0
CCNCC1=CC2=C(OC(S(N)(=O)=O)=C2)S1,water,298,-1.04,mol/L,260.34,1.2512,85.32999999999998,2.0,5.0
CC(C)CNCC1=CC2=C(OC(S(N)(=O)=O)=C2)S1,water,298,-1.33,mol/L,288.39399999999995,1.8873,85.32999999999998,2.0,5.0
CCOCCNCC1=CC2=C(OC(S(N)(=O)=O)=C2)S1,water,298,-0.92,mol/L,304.39300000000003,1.2678,94.56,2.0,6.0
COC1=C(OC)C=C(CCNC(=O)CNC2=CC(C(N)=O)=CC=C2)C=C1,water,298,-2.69,mol/L,357.4100000000001,1.5735,102.68,3.0,5.0
OP(=O)(O)OCN1C(=O)NC(C2=CC=CC=C2)(C2=CC=CC=C2)C1=O,water,298,-0.43,mol/L,362.27800000000013,1.5488,116.16999999999999,3.0,4.0
NS(=O)(=O)C1=CC2=C(O1)SC(CNCC1=CC=CC=N1)=C2,water,298,-1.33,mol/L,323.399,1.8265000000000005,98.22000000000001,2.0,6.0
CNC(=O)COC(=O)C1=CC=CC=C1,water,298,-1.72,mol/L,193.20200000000003,0.5893999999999995,55.4,1.0,3.0
CN(C)C(=O)COC(=O)C1=CC=CC=C1,water,298,-1.37,mol/L,207.229,0.9315999999999999,46.61,0.0,3.0
CCCNC(=O)COC(=O)C1=CC=CC=C1,water,298,-2.54,mol/L,221.256,1.3696,55.4,1.0,3.0
CC(C)(C)NC(=O)COC(=O)C1=CC=CC=C1,water,298,-2.87,mol/L,235.28300000000002,1.7581,55.4,1.0,3.0
NS(=O)(=O)C1=CC2=C(S1)C(O)CCS2,water,298,-2.25,mol/L,251.35399999999998,0.9247000000000003,80.39,2.0,5.0
CC(C)N(C(=O)COC(=O)C1=CC=CC=C1)C(C)C,water,298,-3.34,mol/L,263.33700000000005,2.4888000000000003,46.61,0.0,3.0
NS(=O)(=O)C1=CC2=C(SCCC2O)S1,water,298,-2.59,mol/L,251.35399999999998,0.9247000000000005,80.39,2.0,5.0
NS(=O)(=O)C1=CC2=C(S1)C(=O)CCS2,water,298,-3.49,mol/L,249.33799999999997,1.0740000000000003,77.23,1.0,5.0
CN(CCO)C(=O)COC(=O)C1=CC=CC=C1,water,298,-1.09,mol/L,237.255,0.29409999999999914,66.84,1.0,4.0
CCCN(CCC)C(=O)COC(=O)C1=CC=CC=C1,water,298,-2.38,mol/L,263.337,2.492000000000001,46.61,0.0,3.0
CCN(CCO)C(=O)COC(=O)C1=CC=CC=C1,water,298,-1.37,mol/L,251.28199999999998,0.684199999999999,66.84,1.0,4.0
O=C(OCC(=O)N1CCCCC1)C1=CC=CC=C1,water,298,-2.5,mol/L,247.29399999999998,1.8558999999999997,46.61000000000001,0.0,3.0
CN(C(=O)COC(=O)C1=CC=CC=C1)C1CCCCC1,water,298,-3.29,mol/L,275.34800000000007,2.634500000000001,46.61,0.0,3.0
NS(=O)(=O)C1=CC2=C(SCCC2=O)S1,water,298,-3.55,mol/L,249.33799999999997,1.0740000000000005,77.23,1.0,5.0
C=CCN(CC=C)C(=O)COC(=O)C1=CC=CC=C1,water,298,-2.56,mol/L,259.30499999999995,2.044,46.61,0.0,3.0
CC1=CC=C(CN2C=C(F)C(=O)NC2=O)C=C1,water,298,-2.92,mol/L,234.23000000000002,1.03242,54.86,1.0,3.0
O=C(OCC(=O)N1CCOCC1)C1=CC=CC=C1,water,298,-1.77,mol/L,249.266,0.7021999999999995,55.84,0.0,4.0
NC(=O)CNC(=O)COC(=O)C1=CC=CC=C1,water,298,-1.5,mol/L,236.227,-0.5550999999999997,98.49000000000001,2.0,4.0
CCCCN(CCCC)C(=O)COC(=O)C1=CC=CC=C1,water,298,-3.56,mol/L,291.39099999999996,3.2722000000000024,46.61,0.0,3.0
O=C(OCC(=O)N(CCO)CCO)C1=CC=CC=C1,water,298,0.43,mol/L,267.281,-0.3433999999999999,87.07000000000001,2.0,5.0
NS(=O)(=O)C1=CC2=C(S1)C(O)CCS2=O,water,298,-1.57,mol/L,267.353,-0.05979999999999985,97.46000000000001,2.0,5.0
NS(=O)(=O)C1=CC2=C(S1)S(=O)CCC2O,water,298,-1.35,mol/L,267.35299999999995,-0.059799999999999576,97.46000000000001,2.0,5.0
NS(=O)(=O)C1=CC2=C(S1)S(=O)(=O)CCC2,water,298,-2.68,mol/L,267.353,0.11540000000000039,94.30000000000001,1.0,5.0
NS(=O)(=O)C1=CC2=C(S1)S(=O)(=O)CCC2=O,water,298,-3.02,mol/L,281.336,-0.2443999999999995,111.37,1.0,6.0
O=C1NC(=O)N(CC2=C(Cl)C=C(Cl)C=C2)C=C1F,water,298,-3.94,mol/L,289.093,2.0308,54.86,1.0,3.0
NS(=O)(=O)C1=CC2=C(CC(O)CS2(=O)=O)S1,water,298,-1.59,mol/L,283.352,-0.9138000000000002,114.53,2.0,6.0
NS(=O)(=O)C1=CC2=C(S1)C(O)CCS2(=O)=O,water,298,-1.28,mol/L,283.35200000000003,-0.39369999999999994,114.53,2.0,6.0
CCOC(=O)CN(C)C(=O)COC(=O)C1=CC=CC=C1,water,298,-1.67,mol/L,279.292,0.8648999999999991,72.91,0.0,5.0
NC(=O)C1CCCN1C(=O)COC(=O)C1=CC=CC=C1,water,298,-1.05,mol/L,276.292,0.3197000000000001,89.70000000000002,1.0,4.0
NS(=O)(=O)C1=CC2=C(S1)C(=O)CCS2(=O)=O,water,298,-3.67,mol/L,281.336,-0.24439999999999973,111.37,1.0,6.0
NS(=O)(=O)C1=CC2=C(S1)S(=O)(=O)CC(O)C2,water,298,-1.54,mol/L,283.35200000000003,-0.9137999999999997,114.53000000000002,2.0,6.0
CNC1=C(NC2=C3C=CC=CC3=NC3=C2C=CC=C3)C=CC(NS(C)(=O)=O)=C1,water,298,-2.94,mol/L,392.4840000000001,4.544800000000003,83.12,3.0,5.0
CN(C(=O)CNC(=O)CN)C1=C(C(=O)C2=C(Cl)C=CC=C2)C=C(Cl)C=C1,water,298,-2.33,mol/L,394.25800000000004,2.2620999999999993,92.5,2.0,4.0
NC(C(=O)O)C1=CC=C(O)C=C1,water,298,-0.53,mol/L,167.164,0.4766,83.55000000000001,3.0,3.0
CN(CC(N)=O)C(=O)COC(=O)C1=CC=CC=C1,water,298,-0.92,mol/L,250.254,-0.21289999999999942,89.69999999999999,1.0,4.0
NS(=O)(=O)C1=CC2=C(S1)S(=O)(=O)CCC2O,water,298,-1.65,mol/L,283.352,-0.39369999999999944,114.53000000000002,2.0,6.0
CCCCOP(=O)(O)OCCCC,water,298,-1.09,mol/L,210.20999999999995,2.720200000000001,55.760000000000005,1.0,3.0
O=C(C(=O)C1=CC=CC=C1)C1=CC=CC=C1,water,298,-2.8,mol/L,210.232,2.752200000000001,34.14,0.0,2.0
CC(=O)NC(CC(C)C)C(=O)O,water,298,-1.13,mol/L,173.21199999999996,0.6218000000000001,66.4,2.0,2.0
NC(CSSCC(N)C(=O)O)C(=O)O,water,298,-3.31,mol/L,240.306,-0.8083999999999993,126.64,4.0,6.0
COC1=C(CC(C)NC(C)CC2=C(OC)C=CC=C2)C=CC=C1,water,298,-2.0,mol/L,313.441,3.8556000000000026,30.49,1.0,3.0
CN1CCC23C4=C5C=CC(OCC6=CC=CC=C6)=C4OC2C(O)C=CC3C1C5,water,298,-2.22,mol/L,375.4680000000001,3.0715000000000012,41.93000000000001,1.0,4.0
CC(C)NC1=NC(Cl)=NC(N)=N1,water,298,-1.77,mol/L,187.63400000000001,0.9275,76.72,2.0,5.0
CCOC1=C2OC3C(O)C=CC4C5CC(=C2C43CCN5C)C=C1,water,298,-0.82,mol/L,313.39700000000005,1.8912,41.93,1.0,4.0
C=CC1CN2CCC1CC2C(O)C1=CC=NC2=C1C=C(OC)C=C2,water,298,-1.2,mol/L,324.4240000000001,3.1732000000000014,45.59,1.0,4.0
CNC(C)C(O)C1=CC=CC=C1,water,298,-0.35,mol/L,165.236,1.3278999999999999,32.26,2.0,2.0
COC(=O)C1C(OC(=O)C2=CC=CC=C2)CC2CCC1N2C,water,298,-2.08,mol/L,303.35800000000006,1.8677,55.84,0.0,5.0
COC1=C2OC3C(O)C=CC4C5CC(=C2C43CCN5C)C=C1,water,298,-1.1,mol/L,299.36999999999995,1.5010999999999999,41.93,1.0,4.0
O=S(=O)(NS(=O)(=O)C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1,water,298,-2.48,mol/L,366.24700000000007,2.6606000000000005,80.31,1.0,4.0
CC1=CSC(NS(=O)(=O)C2=CC=C(N)C=C2)=N1,water,298,-2.91,mol/L,269.351,1.83452,85.08,2.0,5.0
CC(CN1C2=C(C=CC=C2)SC2=C1C=CC=C2)N(C)C,water,298,-4.03,mol/L,284.42800000000005,4.239400000000004,6.48,0.0,3.0
CC1(C)C2CCC1(CS(=O)(=O)O)C(=O)C2,water,298,-0.3,mol/L,232.301,1.2695999999999998,71.44,1.0,3.0
COC1=CC=CC(CC(C)NC(C)CC2=C(OC)C=CC=C2)=C1,water,298,-3.0,mol/L,313.441,3.8556000000000026,30.49,1.0,3.0
C=CC1CN2CCC1CC2C(O)C1=CC=NC2=C1C=CC=C2,water,298,-2.35,mol/L,294.398,3.164600000000002,36.36,1.0,3.0
COC1=C2OC3C(O)CCC4C5CC(=C2C43CCN5C)C=C1,water,298,-1.0,mol/L,301.3859999999999,1.7250999999999999,41.93,1.0,4.0
C1=C(C=C(C(=C1[N+](=O)[O-])O)[N+](=O)[O-])[N+](=O)[O-],water,298,-2.83,mol/L,229.10399999999998,1.116800000000001,149.65000000000003,1.0,7.0
CCSC(=S)NC(CC(=O)O)C(=O)O,water,298,-1.38,mol/L,237.302,0.5419,86.63000000000001,3.0,4.0
CC(C)C(O)(CCC(C)(O)C(=O)O)C(=O)O,water,298,-1.69,mol/L,234.248,0.07389999999999997,115.06000000000002,4.0,4.0
CC(SC(=S)SC(C)C(=O)O)C(=O)O,water,298,-1.41,mol/L,254.35399999999998,1.6838999999999997,74.6,2.0,5.0
O=C(O)CC(CSC(=O)O)C1=CC=CC=C1,water,298,-1.24,mol/L,240.28000000000003,2.6561000000000012,74.6,2.0,3.0
CC1=NC=C(N1CCO)[N+](=O)[O-],water,298,-1.21,mol/L,171.15599999999998,0.09201999999999982,81.19,1.0,5.0
CCNC1=NC(Cl)=NC(NC(C)C)=N1,water,298,-3.76,mol/L,215.68800000000002,1.7770999999999997,62.730000000000004,2.0,5.0
ON=C(C1=CC=CC=C1)C(=NO)C1=CC=CC=C1,water,298,-5.9,mol/L,240.262,2.743400000000001,65.18,2.0,4.0
CC1=NC=C(N1CC(C)O)[N+](=O)[O-],water,298,-0.74,mol/L,185.183,0.4805199999999999,81.19,1.0,5.0
CC1=NN=C(C2=CC=CC=C2)C(=O)N1N,water,298,-2.05,mol/L,202.21699999999998,0.3275199999999999,73.8,1.0,5.0
NC1CN(C2=CC3=C(C=C2F)C(=O)C(C(=O)O)=CN3C2CC2)C1,water,298,-5.32,mol/L,317.32000000000005,1.3209999999999997,88.56,2.0,5.0
CNC1CN(C2=CC3=C(C=C2F)C(=O)C(C(=O)O)=CN3C2CC2)C1,water,298,-5.41,mol/L,331.3470000000001,1.5816999999999997,74.57,2.0,5.0
CC1(N)CN(C2=CC3=C(C=C2F)C(=O)C(C(=O)O)=CN3C2CC2)C1,water,298,-5.62,mol/L,331.3470000000001,1.7110999999999998,88.56,2.0,5.0
CC1(N)CN(C2=C(Cl)C3=C(C=C2F)C(=O)C(C(=O)O)=CN3C2CC2)C1,water,298,-5.33,mol/L,365.7920000000001,2.3645000000000005,88.56,2.0,5.0
CC1(N)CN(C2=C(F)C3=C(C(=O)C(C(=O)O)=CN3C3CC3)C(N)=C2F)C1,water,298,-4.38,mol/L,364.35200000000015,1.4324000000000001,114.58,3.0,6.0
C1=CC=C(CNC2=NC=NC3=C2N=CN3)C=C1,water,298,-3.6,mol/L,225.25500000000002,1.9649999999999994,66.49000000000001,2.0,4.0
NC1CN(C2=C(F)C3=C(C=C2F)C(=O)C(C(=O)O)=CN3C2CC2)C1,water,298,-5.27,mol/L,335.3100000000001,1.4601,88.56,2.0,5.0
C1=COC(CNC2=NC=NC3=C2N=CN3)=C1,water,298,-3.95,mol/L,215.216,1.5579999999999996,79.63,2.0,5.0
CC1(N)CN(C2=C(F)C3=C(C=C2F)C(=O)C(C(=O)O)=CN3C2CC2)C1,water,298,-5.64,mol/L,349.3370000000001,1.8502,88.56,2.0,5.0
CNC1CN(C2=C(F)C3=C(C=C2F)C(=O)C(C(=O)O)=CN3C2CC2)C1,water,298,-5.31,mol/L,349.3370000000001,1.7207999999999999,74.57,2.0,5.0
CCN1C=C(C(=O)O)C(=O)C2=C1C=C1OCOC1=C2,water,298,-4.38,mol/L,261.23299999999995,1.4483000000000001,77.76,1.0,5.0
COC1=CC=C2C=C(C(C)C(=O)OC(C)C)C=CC2=C1,water,298,-5.48,mol/L,272.344,3.903500000000003,35.53,0.0,3.0
ClC1=CC(Cl)=C(Cl)C2=C1OC1=C(C=CC=C1)O2,water,298,-7.61,mol/L,287.529,5.544800000000001,18.46,0.0,2.0
CCOC(=O)C1CCN2C(C(=O)C3=CC=CC=C3)=CC=C12,water,298,-4.2,mol/L,283.327,2.7695000000000016,48.3,0.0,4.0
COC1=CC2=C(C=CC(C)(C)O2)C2=C1C(=O)C1=C(N=CC=C1)N2C,water,298,-3.96,mol/L,322.364,3.2795000000000014,53.35,0.0,5.0
CN1CCN(C2=NC3=C(C=CC=C3)OC3=C2C=C(Cl)C=C3)CC1,water,298,-4.42,mol/L,327.8150000000001,3.7714000000000025,28.07,0.0,4.0
NC(=O)N1C2=C(C=CC=C2)C(O)C(O)C2=C1C=CC=C2,water,298,-2.03,mol/L,270.288,1.9838,86.79,3.0,3.0
CCCCCCCCNC(=O)OCC1OC(O)C(O)C(O)C1O,water,298,-2.35,mol/L,335.397,-0.12700000000000022,128.48000000000002,5.0,7.0
CCCCCCCCCNC(=O)OCC1OC(O)C(O)C(O)C1O,water,298,-2.96,mol/L,349.42400000000004,0.2630999999999993,128.48000000000002,5.0,7.0
CCCCCCCCCCNC(=O)OCC1OC(O)C(O)C(O)C1O,water,298,-3.56,mol/L,363.451,0.6531999999999996,128.48000000000002,5.0,7.0
CC1=C(OCC2=CC=CC=C2)C=CC2=C1OC(N1CCOCC1)=CC2=O,water,298,-5.16,mol/L,351.40200000000016,3.5170200000000023,51.910000000000004,0.0,5.0
CC1=C(OCC2=CC=CC=N2)C=CC2=C1OC(N1CCOCC1)=CC2=O,water,298,-4.45,mol/L,352.39000000000016,2.912020000000001,64.80000000000001,0.0,6.0
CC(C)(C)NCC(O)C1=CC(CO)=C(O)C=C1,water,298,-0.45,mol/L,239.315,1.3059999999999998,72.72,4.0,4.0
CN(C)C(=O)CCC(=O)N(C)C,water,298,0.5,mol/L,172.22799999999998,-0.05699999999999994,40.620000000000005,0.0,2.0
CCOC(=O)C1=CC=C(N)C=C1,water,298,-2.2,mol/L,165.19199999999998,1.4455,52.32,1.0,3.0
CCC1(CC)CCC(=O)N(CO)C1=O,water,298,-3.96,mol/L,199.24999999999997,0.8916,57.61000000000001,1.0,3.0
CCC1(CC)C(=O)NC(=O)N(CO)C1=O,water,298,-3.93,mol/L,214.22099999999998,-0.17899999999999994,86.71000000000001,2.0,4.0
NC1=NC2=C(C=N1)N=CN2CCC(CO)CO,water,298,-0.3,mol/L,237.26299999999995,-0.6006000000000002,110.08000000000001,3.0,7.0
O=C1C2=C(C=CC(CCCCO)=C2)OCC2=C1SC=C2,water,298,-3.92,mol/L,288.36799999999994,3.1865000000000014,46.53,1.0,4.0
CCC1(C2=CC3CCC(C2)C3)C(=O)NC(=O)NC1=O,water,298,-2.77,mol/L,262.30899999999997,1.4951999999999996,75.27000000000001,2.0,3.0
O=C(CS)NC1=CC=C2C=CC=CC2=C1,water,298,-3.34,mol/L,217.293,2.708100000000001,29.1,2.0,2.0
O=C(O)C1=C(C(=O)C2=CC=C(Cl)C=C2)C=CC=C1,water,298,-2.72,mol/L,260.676,3.2692000000000005,54.37,1.0,2.0
C=CC1(C=C)C(=O)NC(=O)NC1=O,water,298,-2.06,mol/L,180.163,-0.28920000000000007,75.27000000000001,2.0,3.0
CCCOC(=O)C1=CC=C(NC(C)=O)C=C1,water,298,-3.29,mol/L,221.25599999999997,2.2118,55.4,1.0,3.0
C=CC1(C(C)C)C(=O)NC(=O)NC1=O,water,298,-1.71,mol/L,196.206,0.18079999999999996,75.27000000000001,2.0,3.0
C=CC1(CC(C)C)C(=O)NC(=O)NC1=O,water,298,-2.12,mol/L,210.23299999999998,0.5709000000000001,75.27000000000001,2.0,3.0
CCOC(=O)OCOC1=CC=C(NC(C)=O)C=C1,water,298,-2.43,mol/L,253.25400000000002,2.1544,73.86000000000001,1.0,5.0
CCC(=O)OCN1C(=O)NC(C2=CC=CC=C2)(C2=CC=CC=C2)C1=O,water,298,-5.07,mol/L,338.3630000000001,2.3927000000000005,75.71000000000001,1.0,4.0
CCCC(=O)OCN1C(=O)NC(C2=CC=CC=C2)(C2=CC=CC=C2)C1=O,water,298,-4.68,mol/L,352.3900000000001,2.782800000000001,75.71000000000001,1.0,4.0
CCCCC(=O)OCN1C(=O)NC(C2=CC=CC=C2)(C2=CC=CC=C2)C1=O,water,298,-5.89,mol/L,366.4170000000001,3.172900000000002,75.71000000000001,1.0,4.0
CCCCCC(=O)OCN1C(=O)C(NC1=O)(C2=CC=CC=C2)C3=CC=CC=C3,water,298,-6.3,mol/L,380.444,3.5630000000000024,75.71000000000001,1.0,4.0
NC1=NC(=O)N(C2CCC(CO)O2)C=C1,water,298,-0.43,mol/L,211.221,-0.5046000000000006,90.37,2.0,6.0
CC(=O)OC1C2=C(C=CC=C2)N(C(N)=O)C2=C(C=CC=C2)C1OC(C)=O,water,298,-3.55,mol/L,354.3620000000001,3.1254000000000017,98.93,1.0,5.0
COC(=O)C(NC(=O)C(Cl)Cl)C(C)O,water,298,-0.62,mol/L,244.074,-0.17129999999999995,75.63,2.0,4.0
O=C(NC(CO)C(=O)O)C(Cl)Cl,water,298,-0.03,mol/L,216.02,-0.6481999999999994,86.63000000000001,3.0,3.0
O=C(OCC(=O)N1CCC1)C1=CC=CC=C1,water,298,-1.61,mol/L,219.24,1.0756999999999999,46.61000000000001,0.0,3.0
CC(C)NC(=O)COC(=O)C1=CC=CC=C1,water,298,-2.73,mol/L,221.256,1.3679999999999997,55.4,1.0,3.0
CCCCNC(=O)COC(=O)C1=CC=CC=C1,water,298,-2.76,mol/L,235.283,1.7596999999999998,55.4,1.0,3.0
O=C(OCC(=O)N1CCCC1)C1=CC=CC=C1,water,298,-1.57,mol/L,233.267,1.4657999999999998,46.61000000000001,0.0,3.0
CN(C)C(=O)CCCOC(=O)C1=CC=CC=C1,water,298,-1.23,mol/L,235.28300000000002,1.7117999999999998,46.61,0.0,3.0
CC(=O)N(C)C(=O)COC(=O)C1=CC=CC=C1,water,298,-0.5,mol/L,235.239,0.8482999999999998,63.68,0.0,4.0
CC(C)CN(CC(C)C)C(=O)COC(=O)C1=CC=CC=C1,water,298,-3.56,mol/L,291.39099999999996,2.9840000000000018,46.61,0.0,3.0
CCC1CCCCN1C(=O)COC(=O)C1=CC=CC=C1,water,298,-2.72,mol/L,275.348,2.634500000000001,46.61,0.0,3.0
CC1CCCC(C)N1C(=O)COC(=O)C1=CC=CC=C1,water,298,-0.82,mol/L,275.34799999999996,2.632900000000001,46.61,0.0,3.0
O=C(OCC(=O)N1CCCCCC1)C1=CC=CC=C1,water,298,-2.54,mol/L,261.32099999999997,2.2459999999999996,46.61000000000001,0.0,3.0
O=C(COC(=O)C1=CC=CC=C1)NC1CCCCC1,water,298,-3.9,mol/L,261.32099999999997,2.2923,55.400000000000006,1.0,3.0
O=C(OCC(=O)N1CCC(O)CC1)C1=CC=CC=C1,water,298,-1.35,mol/L,263.293,0.8266999999999993,66.84,1.0,4.0
CC(O)CN(CC(C)O)C(=O)COC(=O)C1=CC=CC=C1,water,298,-1.18,mol/L,295.335,0.4335999999999996,87.07,2.0,5.0
CCC(=O)OCSC1=NC=NC2=C1N=CN2,water,298,-2.4,mol/L,238.27200000000002,1.3557,80.75999999999999,1.0,6.0
O=C(COC(=O)C1=CC=CC=C1)NC(CO)(CO)CO,water,298,-1.27,mol/L,283.28000000000003,-1.3247000000000002,116.09000000000002,4.0,6.0
CC(NC(=O)COC(=O)C1=CC=CC=C1)C(N)=O,water,298,-2.72,mol/L,250.254,-0.1666000000000002,98.49000000000001,2.0,4.0
CCCC(=O)OCSC1=NC=NC2=C1N=CN2,water,298,-2.69,mol/L,252.299,1.7457999999999998,80.75999999999999,1.0,6.0
COCCN(CCOC)C(=O)COC(=O)C1=CC=CC=C1,water,298,-1.57,mol/L,295.335,0.9648000000000003,65.07,0.0,5.0
CCCCC(=O)OCSC1=NC=NC2=C1N=CN2,water,298,-3.1,mol/L,266.32599999999996,2.1359,80.75999999999999,1.0,6.0
CCCCCC(=O)OCSC1=NC=NC2=C1N=CN2,water,298,-3.62,mol/L,280.35299999999995,2.5260000000000007,80.75999999999999,1.0,6.0
COC(=O)C1CCCN1C(=O)COC(=O)C1=CC=CC=C1,water,298,-2.08,mol/L,291.303,1.0073999999999992,72.91,0.0,5.0
O=C(OCC(=O)N(C1CCCCC1)C1CCCCC1)C1=CC=CC=C1,water,298,-5.06,mol/L,343.467,4.337400000000004,46.61000000000001,0.0,3.0
CCCCCCCC(=O)OCSC1=NC=NC2=C1N=CN2,water,298,-4.61,mol/L,308.407,3.3062000000000014,80.75999999999999,1.0,6.0
CCOC(=O)C(C)C1=CC2=CC=C(OC)C=C2C=C1,water,298,-5.24,mol/L,258.31699999999995,3.5150000000000023,35.53,0.0,3.0
CCCOC(=O)C(C)C1=CC2=CC=C(OC)C=C2C=C1,water,298,-5.82,mol/L,272.344,3.9051000000000027,35.53,0.0,3.0
CCCCOC(=O)C(C)C1=CC=C2C=C(OC)C=CC2=C1,water,298,-7.53,mol/L,286.371,4.295200000000004,35.53,0.0,3.0
COC1=CC=C2C=C(C(C)C(=O)OCCO)C=CC2=C1,water,298,-3.33,mol/L,274.316,2.487400000000001,55.760000000000005,1.0,4.0
COC1=CC2=C(C=C1)C=C(C(C)C(=O)OC(C)(C)C)C=C2,water,298,-6.5,mol/L,286.371,4.293600000000003,35.53,0.0,3.0
CCCCCOC(=O)C(C)C1=CC2=CC=C(OC)C=C2C=C1,water,298,-6.97,mol/L,300.398,4.685300000000004,35.53,0.0,3.0
COC1=CC=C2C=C(C(C)C(=O)OCC(C)O)C=CC2=C1,water,298,-3.31,mol/L,288.34299999999996,2.8759000000000015,55.760000000000005,1.0,4.0
COC1=CC2=CC=C(C(C)C(=O)OCCCO)C=C2C=C1,water,298,-3.4,mol/L,288.34299999999996,2.8775000000000013,55.760000000000005,1.0,4.0
CCCCCCOC(=O)C(C)C1=CC=C2C=C(OC)C=CC2=C1,water,298,-7.54,mol/L,314.42500000000007,5.075400000000005,35.53,0.0,3.0
CCCCCCCOC(=O)C(C)C1=CC=C2C=C(OC)C=CC2=C1,water,298,-7.12,mol/L,328.45200000000006,5.465500000000006,35.53,0.0,3.0
COC1=CC=C2C=C(C(C)C(=O)OCC(C)=O)C=CC2=C1,water,298,-4.65,mol/L,286.32699999999994,3.084100000000001,52.6,0.0,4.0
CCC#CCCOC(=O)C(C)C1=CC=C2C=C(OC)C=CC2=C1,water,298,-7.33,mol/L,310.39300000000003,4.298600000000004,35.53,0.0,3.0
COC1=CC=C2C=C(C(C)C(=O)OCC(O)CO)C=CC2=C1,water,298,-2.62,mol/L,304.342,1.8482999999999998,75.99000000000001,2.0,5.0
COC1=CC=C2C=C(C(C)C(=O)OC3CCCCC3O)C=CC2=C1,water,298,-5.07,mol/L,328.40799999999996,3.798600000000003,55.760000000000005,1.0,4.0
